persona_id,question_id,question_type,foundation,model_name,temperature,top_logprobs_requested,prompt_mode,first_token,first_token_logprob,digit_0_logit,digit_1_logit,digit_2_logit,digit_3_logit,digit_4_logit,digit_5_logit,digit_0_logprob,digit_1_logprob,digit_2_logprob,digit_3_logprob,digit_4_logprob,digit_5_logprob,digit_0_token_ids_json,digit_1_token_ids_json,digit_2_token_ids_json,digit_3_token_ids_json,digit_4_token_ids_json,digit_5_token_ids_json,missing_digits,raw_top_logprobs_json,collected_at
26,16,agreement,Harm/Care,gemma-2-9b-it-local,1.0,all_digit_variants,mfq_persona_single_digit_only_local_logits,5,-0.04043317333249874,10.883605034038057,11.103469869622582,12.308500296506631,14.078845024935074,19.205726623540247,22.410148620605767,-11.566976759900209,-11.347111924315683,-10.142081497431635,-8.371736769003192,-3.2448551703980186,-0.04043317333249874,"[265, 235276]","[266, 235274]","[267, 235284]","[268, 235304]","[269, 235310]","[270, 235308]",,"[{""token"": ""5"", ""token_stripped"": ""5"", ""logit"": 22.410148620605767, ""logprob"": -0.04043317333249874, ""token_ids"": [270, 235308]}, {""token"": ""4"", ""token_stripped"": ""4"", ""logit"": 19.205726623540247, ""logprob"": -3.2448551703980186, ""token_ids"": [269, 235310]}, {""token"": ""3"", ""token_stripped"": ""3"", ""logit"": 14.078845024935074, ""logprob"": -8.371736769003192, ""token_ids"": [268, 235304]}, {""token"": ""2"", ""token_stripped"": ""2"", ""logit"": 12.308500296506631, ""logprob"": -10.142081497431635, ""token_ids"": [267, 235284]}, {""token"": ""1"", ""token_stripped"": ""1"", ""logit"": 11.103469869622582, ""logprob"": -11.347111924315683, ""token_ids"": [266, 235274]}, {""token"": ""0"", ""token_stripped"": ""0"", ""logit"": 10.883605034038057, ""logprob"": -11.566976759900209, ""token_ids"": [265, 235276]}]",2026-03-28T10:03:06.733487
26,17,agreement,Fairness/Reciprocity,gemma-2-9b-it-local,1.0,all_digit_variants,mfq_persona_single_digit_only_local_logits,5,-0.00258652376396995,10.710699090080425,10.717360504716243,11.423865322472126,12.857610703146756,16.485820770282757,22.585676193237365,-11.87756362692091,-11.870902212285092,-11.164397394529209,-9.730652013854579,-6.102441946718578,-0.00258652376396995,"[265, 235276]","[266, 235274]","[267, 235284]","[268, 235304]","[269, 235310]","[270, 235308]",,"[{""token"": ""5"", ""token_stripped"": ""5"", ""logit"": 22.585676193237365, ""logprob"": -0.00258652376396995, ""token_ids"": [270, 235308]}, {""token"": ""4"", ""token_stripped"": ""4"", ""logit"": 16.485820770282757, ""logprob"": -6.102441946718578, ""token_ids"": [269, 235310]}, {""token"": ""3"", ""token_stripped"": ""3"", ""logit"": 12.857610703146756, ""logprob"": -9.730652013854579, ""token_ids"": [268, 235304]}, {""token"": ""2"", ""token_stripped"": ""2"", ""logit"": 11.423865322472126, ""logprob"": -11.164397394529209, ""token_ids"": [267, 235284]}, {""token"": ""1"", ""token_stripped"": ""1"", ""logit"": 10.717360504716243, ""logprob"": -11.870902212285092, ""token_ids"": [266, 235274]}, {""token"": ""0"", ""token_stripped"": ""0"", ""logit"": 10.710699090080425, ""logprob"": -11.87756362692091, ""token_ids"": [265, 235276]}]",2026-03-28T10:03:07.472814
26,18,agreement,In-group/Loyalty,gemma-2-9b-it-local,1.0,all_digit_variants,mfq_persona_single_digit_only_local_logits,5,-0.08384177324673558,11.53404627852481,11.703437871083683,12.872682594520642,14.567747118982622,19.708091735857046,22.159711837770693,-10.709507332492619,-10.540115739933746,-9.370871016496787,-7.675806492034807,-2.535461875160383,-0.08384177324673558,"[265, 235276]","[266, 235274]","[267, 235284]","[268, 235304]","[269, 235310]","[270, 235308]",,"[{""token"": ""5"", ""token_stripped"": ""5"", ""logit"": 22.159711837770693, ""logprob"": -0.08384177324673558, ""token_ids"": [270, 235308]}, {""token"": ""4"", ""token_stripped"": ""4"", ""logit"": 19.708091735857046, ""logprob"": -2.535461875160383, ""token_ids"": [269, 235310]}, {""token"": ""3"", ""token_stripped"": ""3"", ""logit"": 14.567747118982622, ""logprob"": -7.675806492034807, ""token_ids"": [268, 235304]}, {""token"": ""2"", ""token_stripped"": ""2"", ""logit"": 12.872682594520642, ""logprob"": -9.370871016496787, ""token_ids"": [267, 235284]}, {""token"": ""1"", ""token_stripped"": ""1"", ""logit"": 11.703437871083683, ""logprob"": -10.540115739933746, ""token_ids"": [266, 235274]}, {""token"": ""0"", ""token_stripped"": ""0"", ""logit"": 11.53404627852481, ""logprob"": -10.709507332492619, ""token_ids"": [265, 235276]}]",2026-03-28T10:03:08.214061
26,19,agreement,Authority/Respect,gemma-2-9b-it-local,1.0,all_digit_variants,mfq_persona_single_digit_only_local_logits,4,-0.005286074113641348,10.99764445005758,11.685187350920037,13.661299707040097,16.705072403022193,22.939035415649535,17.136634826720723,-11.946677039705596,-11.25913413884314,-9.283021782723079,-6.239249086740983,-0.005286074113641348,-5.807686663042453,"[265, 235276]","[266, 235274]","[267, 235284]","[268, 235304]","[269, 235310]","[270, 235308]",,"[{""token"": ""4"", ""token_stripped"": ""4"", ""logit"": 22.939035415649535, ""logprob"": -0.005286074113641348, ""token_ids"": [269, 235310]}, {""token"": ""5"", ""token_stripped"": ""5"", ""logit"": 17.136634826720723, ""logprob"": -5.807686663042453, ""token_ids"": [270, 235308]}, {""token"": ""3"", ""token_stripped"": ""3"", ""logit"": 16.705072403022193, ""logprob"": -6.239249086740983, ""token_ids"": [268, 235304]}, {""token"": ""2"", ""token_stripped"": ""2"", ""logit"": 13.661299707040097, ""logprob"": -9.283021782723079, ""token_ids"": [267, 235284]}, {""token"": ""1"", ""token_stripped"": ""1"", ""logit"": 11.685187350920037, ""logprob"": -11.25913413884314, ""token_ids"": [266, 235274]}, {""token"": ""0"", ""token_stripped"": ""0"", ""logit"": 10.99764445005758, ""logprob"": -11.946677039705596, ""token_ids"": [265, 235276]}]",2026-03-28T10:03:08.954811
26,20,agreement,Purity/Sanctity,gemma-2-9b-it-local,1.0,all_digit_variants,mfq_persona_single_digit_only_local_logits,5,-0.02911889411961255,12.093524945551616,12.032249460326078,13.635242464498479,15.578779220832999,19.19433975220438,22.761829376220973,-10.69742332478897,-10.758698810014508,-9.155705805842107,-7.212169049507587,-3.596608518136204,-0.02911889411961255,"[265, 235276]","[266, 235274]","[267, 235284]","[268, 235304]","[269, 235310]","[270, 235308]",,"[{""token"": ""5"", ""token_stripped"": ""5"", ""logit"": 22.761829376220973, ""logprob"": -0.02911889411961255, ""token_ids"": [270, 235308]}, {""token"": ""4"", ""token_stripped"": ""4"", ""logit"": 19.19433975220438, ""logprob"": -3.596608518136204, ""token_ids"": [269, 235310]}, {""token"": ""3"", ""token_stripped"": ""3"", ""logit"": 15.578779220832999, ""logprob"": -7.212169049507587, ""token_ids"": [268, 235304]}, {""token"": ""2"", ""token_stripped"": ""2"", ""logit"": 13.635242464498479, ""logprob"": -9.155705805842107, ""token_ids"": [267, 235284]}, {""token"": ""0"", ""token_stripped"": ""0"", ""logit"": 12.093524945551616, ""logprob"": -10.69742332478897, ""token_ids"": [265, 235276]}, {""token"": ""1"", ""token_stripped"": ""1"", ""logit"": 12.032249460326078, ""logprob"": -10.758698810014508, ""token_ids"": [266, 235274]}]",2026-03-28T10:03:09.696297
26,21,agreement,Harm/Care,gemma-2-9b-it-local,1.0,all_digit_variants,mfq_persona_single_digit_only_local_logits,5,-0.00025316775618122733,11.768238067880253,10.292233468149565,10.289622308093366,10.821223259356687,12.19530296337176,22.666952133178714,-10.898967233054643,-12.37497183278533,-12.37758299284153,-11.845982041578209,-10.471902337563137,-0.00025316775618122733,"[265, 235276]","[266, 235274]","[267, 235284]","[268, 235304]","[269, 235310]","[270, 235308]",,"[{""token"": ""5"", ""token_stripped"": ""5"", ""logit"": 22.666952133178714, ""logprob"": -0.00025316775618122733, ""token_ids"": [270, 235308]}, {""token"": ""4"", ""token_stripped"": ""4"", ""logit"": 12.19530296337176, ""logprob"": -10.471902337563137, ""token_ids"": [269, 235310]}, {""token"": ""0"", ""token_stripped"": ""0"", ""logit"": 11.768238067880253, ""logprob"": -10.898967233054643, ""token_ids"": [265, 235276]}, {""token"": ""3"", ""token_stripped"": ""3"", ""logit"": 10.821223259356687, ""logprob"": -11.845982041578209, ""token_ids"": [268, 235304]}, {""token"": ""1"", ""token_stripped"": ""1"", ""logit"": 10.292233468149565, ""logprob"": -12.37497183278533, ""token_ids"": [266, 235274]}, {""token"": ""2"", ""token_stripped"": ""2"", ""logit"": 10.289622308093366, ""logprob"": -12.37758299284153, ""token_ids"": [267, 235284]}]",2026-03-28T10:03:10.438089
26,22,agreement,Fairness/Reciprocity,gemma-2-9b-it-local,1.0,all_digit_variants,mfq_persona_single_digit_only_local_logits,5,-0.4061460369416352,11.807558074099234,12.251316078214098,13.947723390184068,16.23836517345342,21.2887954711922,21.989051818848257,-10.587639781690658,-10.143881777575794,-8.447474465605824,-6.156832682336471,-1.1064023845976934,-0.4061460369416352,"[265, 235276]","[266, 235274]","[267, 235284]","[268, 235304]","[269, 235310]","[270, 235308]",,"[{""token"": ""5"", ""token_stripped"": ""5"", ""logit"": 21.989051818848257, ""logprob"": -0.4061460369416352, ""token_ids"": [270, 235308]}, {""token"": ""4"", ""token_stripped"": ""4"", ""logit"": 21.2887954711922, ""logprob"": -1.1064023845976934, ""token_ids"": [269, 235310]}, {""token"": ""3"", ""token_stripped"": ""3"", ""logit"": 16.23836517345342, ""logprob"": -6.156832682336471, ""token_ids"": [268, 235304]}, {""token"": ""2"", ""token_stripped"": ""2"", ""logit"": 13.947723390184068, ""logprob"": -8.447474465605824, ""token_ids"": [267, 235284]}, {""token"": ""1"", ""token_stripped"": ""1"", ""logit"": 12.251316078214098, ""logprob"": -10.143881777575794, ""token_ids"": [266, 235274]}, {""token"": ""0"", ""token_stripped"": ""0"", ""logit"": 11.807558074099234, ""logprob"": -10.587639781690658, ""token_ids"": [265, 235276]}]",2026-03-28T10:03:11.178123
26,23,agreement,In-group/Loyalty,gemma-2-9b-it-local,1.0,all_digit_variants,mfq_persona_single_digit_only_local_logits,4,-0.6706802099352451,12.325147642490894,13.681635860815128,16.551359176843313,21.769857406617422,21.82353210449314,14.879549027761726,-10.169064671937491,-8.812576453613257,-5.942853137585072,-0.7243549078109623,-0.6706802099352451,-7.614663286666659,"[265, 235276]","[266, 235274]","[267, 235284]","[268, 235304]","[269, 235310]","[270, 235308]",,"[{""token"": ""4"", ""token_stripped"": ""4"", ""logit"": 21.82353210449314, ""logprob"": -0.6706802099352451, ""token_ids"": [269, 235310]}, {""token"": ""3"", ""token_stripped"": ""3"", ""logit"": 21.769857406617422, ""logprob"": -0.7243549078109623, ""token_ids"": [268, 235304]}, {""token"": ""2"", ""token_stripped"": ""2"", ""logit"": 16.551359176843313, ""logprob"": -5.942853137585072, ""token_ids"": [267, 235284]}, {""token"": ""5"", ""token_stripped"": ""5"", ""logit"": 14.879549027761726, ""logprob"": -7.614663286666659, ""token_ids"": [270, 235308]}, {""token"": ""1"", ""token_stripped"": ""1"", ""logit"": 13.681635860815128, ""logprob"": -8.812576453613257, ""token_ids"": [266, 235274]}, {""token"": ""0"", ""token_stripped"": ""0"", ""logit"": 12.325147642490894, ""logprob"": -10.169064671937491, ""token_ids"": [265, 235276]}]",2026-03-28T10:03:11.920982
26,24,agreement,Authority/Respect,gemma-2-9b-it-local,1.0,all_digit_variants,mfq_persona_single_digit_only_local_logits,2,-0.00704252544426609,14.87111091644116,16.94747543340117,22.514904022216957,16.446245193571137,13.684161187432052,12.166373258979165,-7.650835631220064,-5.574471114260053,-0.00704252544426609,-6.075701354090086,-8.837785360229171,-10.355573288682058,"[265, 235276]","[266, 235274]","[267, 235284]","[268, 235304]","[269, 235310]","[270, 235308]",,"[{""token"": ""2"", ""token_stripped"": ""2"", ""logit"": 22.514904022216957, ""logprob"": -0.00704252544426609, ""token_ids"": [267, 235284]}, {""token"": ""1"", ""token_stripped"": ""1"", ""logit"": 16.94747543340117, ""logprob"": -5.574471114260053, ""token_ids"": [266, 235274]}, {""token"": ""3"", ""token_stripped"": ""3"", ""logit"": 16.446245193571137, ""logprob"": -6.075701354090086, ""token_ids"": [268, 235304]}, {""token"": ""0"", ""token_stripped"": ""0"", ""logit"": 14.87111091644116, ""logprob"": -7.650835631220064, ""token_ids"": [265, 235276]}, {""token"": ""4"", ""token_stripped"": ""4"", ""logit"": 13.684161187432052, ""logprob"": -8.837785360229171, ""token_ids"": [269, 235310]}, {""token"": ""5"", ""token_stripped"": ""5"", ""logit"": 12.166373258979165, ""logprob"": -10.355573288682058, ""token_ids"": [270, 235308]}]",2026-03-28T10:03:12.665054
26,25,agreement,Purity/Sanctity,gemma-2-9b-it-local,1.0,all_digit_variants,mfq_persona_single_digit_only_local_logits,2,-0.08939399864028275,17.923330307078,20.829067230228937,23.31549835205113,17.95177841197534,15.695144654147034,14.044188504251625,-5.481562043613412,-2.5758251204624756,-0.08939399864028275,-5.453113938716072,-7.709747696544378,-9.360703846439787,"[265, 235276]","[266, 235274]","[267, 235284]","[268, 235304]","[269, 235310]","[270, 235308]",,"[{""token"": ""2"", ""token_stripped"": ""2"", ""logit"": 23.31549835205113, ""logprob"": -0.08939399864028275, ""token_ids"": [267, 235284]}, {""token"": ""1"", ""token_stripped"": ""1"", ""logit"": 20.829067230228937, ""logprob"": -2.5758251204624756, ""token_ids"": [266, 235274]}, {""token"": ""3"", ""token_stripped"": ""3"", ""logit"": 17.95177841197534, ""logprob"": -5.453113938716072, ""token_ids"": [268, 235304]}, {""token"": ""0"", ""token_stripped"": ""0"", ""logit"": 17.923330307078, ""logprob"": -5.481562043613412, ""token_ids"": [265, 235276]}, {""token"": ""4"", ""token_stripped"": ""4"", ""logit"": 15.695144654147034, ""logprob"": -7.709747696544378, ""token_ids"": [269, 235310]}, {""token"": ""5"", ""token_stripped"": ""5"", ""logit"": 14.044188504251625, ""logprob"": -9.360703846439787, ""token_ids"": [270, 235308]}]",2026-03-28T10:03:13.418543
26,26,agreement,Harm/Care,gemma-2-9b-it-local,1.0,all_digit_variants,mfq_persona_single_digit_only_local_logits,5,-0.0004322205575029159,12.251200677081343,11.35906601217595,11.668684961679897,11.970949173957948,13.106836319330862,22.498218536376992,-10.247450079853152,-11.139584744758546,-10.829965795254598,-10.527701582976547,-9.391814437603633,-0.0004322205575029159,"[265, 235276]","[266, 235274]","[267, 235284]","[268, 235304]","[269, 235310]","[270, 235308]",,"[{""token"": ""5"", ""token_stripped"": ""5"", ""logit"": 22.498218536376992, ""logprob"": -0.0004322205575029159, ""token_ids"": [270, 235308]}, {""token"": ""4"", ""token_stripped"": ""4"", ""logit"": 13.106836319330862, ""logprob"": -9.391814437603633, ""token_ids"": [269, 235310]}, {""token"": ""0"", ""token_stripped"": ""0"", ""logit"": 12.251200677081343, ""logprob"": -10.247450079853152, ""token_ids"": [265, 235276]}, {""token"": ""3"", ""token_stripped"": ""3"", ""logit"": 11.970949173957948, ""logprob"": -10.527701582976547, ""token_ids"": [268, 235304]}, {""token"": ""2"", ""token_stripped"": ""2"", ""logit"": 11.668684961679897, ""logprob"": -10.829965795254598, ""token_ids"": [267, 235284]}, {""token"": ""1"", ""token_stripped"": ""1"", ""logit"": 11.35906601217595, ""logprob"": -11.139584744758546, ""token_ids"": [266, 235274]}]",2026-03-28T10:03:14.167862
26,27,agreement,Fairness/Reciprocity,gemma-2-9b-it-local,1.0,all_digit_variants,mfq_persona_single_digit_only_local_logits,4,-0.21543578607036906,14.70486545826593,15.377202989239747,18.46845817572155,21.69061088562316,23.187660217285657,18.099796295269293,-8.698230545090096,-8.02589301411628,-4.934637827634475,-1.712485117732868,-0.21543578607036906,-5.303299708086733,"[265, 235276]","[266, 235274]","[267, 235284]","[268, 235304]","[269, 235310]","[270, 235308]",,"[{""token"": ""4"", ""token_stripped"": ""4"", ""logit"": 23.187660217285657, ""logprob"": -0.21543578607036906, ""token_ids"": [269, 235310]}, {""token"": ""3"", ""token_stripped"": ""3"", ""logit"": 21.69061088562316, ""logprob"": -1.712485117732868, ""token_ids"": [268, 235304]}, {""token"": ""2"", ""token_stripped"": ""2"", ""logit"": 18.46845817572155, ""logprob"": -4.934637827634475, ""token_ids"": [267, 235284]}, {""token"": ""5"", ""token_stripped"": ""5"", ""logit"": 18.099796295269293, ""logprob"": -5.303299708086733, ""token_ids"": [270, 235308]}, {""token"": ""1"", ""token_stripped"": ""1"", ""logit"": 15.377202989239747, ""logprob"": -8.02589301411628, ""token_ids"": [266, 235274]}, {""token"": ""0"", ""token_stripped"": ""0"", ""logit"": 14.70486545826593, ""logprob"": -8.698230545090096, ""token_ids"": [265, 235276]}]",2026-03-28T10:03:14.916365
26,28,agreement,In-group/Loyalty,gemma-2-9b-it-local,1.0,all_digit_variants,mfq_persona_single_digit_only_local_logits,2,-0.4362957172950601,12.884771350406616,15.288642883718937,21.773759841919592,21.147098541261293,17.15430259709962,12.745152479074655,-9.325284208808036,-6.921412675495715,-0.4362957172950601,-1.0629570179533587,-5.055752962115033,-9.464903080139997,"[265, 235276]","[266, 235274]","[267, 235284]","[268, 235304]","[269, 235310]","[270, 235308]",,"[{""token"": ""2"", ""token_stripped"": ""2"", ""logit"": 21.773759841919592, ""logprob"": -0.4362957172950601, ""token_ids"": [267, 235284]}, {""token"": ""3"", ""token_stripped"": ""3"", ""logit"": 21.147098541261293, ""logprob"": -1.0629570179533587, ""token_ids"": [268, 235304]}, {""token"": ""4"", ""token_stripped"": ""4"", ""logit"": 17.15430259709962, ""logprob"": -5.055752962115033, ""token_ids"": [269, 235310]}, {""token"": ""1"", ""token_stripped"": ""1"", ""logit"": 15.288642883718937, ""logprob"": -6.921412675495715, ""token_ids"": [266, 235274]}, {""token"": ""0"", ""token_stripped"": ""0"", ""logit"": 12.884771350406616, ""logprob"": -9.325284208808036, ""token_ids"": [265, 235276]}, {""token"": ""5"", ""token_stripped"": ""5"", ""logit"": 12.745152479074655, ""logprob"": -9.464903080139997, ""token_ids"": [270, 235308]}]",2026-03-28T10:03:15.662841
26,29,agreement,Authority/Respect,gemma-2-9b-it-local,1.0,all_digit_variants,mfq_persona_single_digit_only_local_logits,2,-0.3907184650378497,17.130924224955887,22.209428787232437,23.01690101623574,19.33193778993957,17.15580368057283,14.353387835437747,-6.276695256317701,-1.198190694041152,-0.3907184650378497,-4.075681691334019,-6.251815800700758,-9.054231645835841,"[265, 235276]","[266, 235274]","[267, 235284]","[268, 235304]","[269, 235310]","[270, 235308]",,"[{""token"": ""2"", ""token_stripped"": ""2"", ""logit"": 23.01690101623574, ""logprob"": -0.3907184650378497, ""token_ids"": [267, 235284]}, {""token"": ""1"", ""token_stripped"": ""1"", ""logit"": 22.209428787232437, ""logprob"": -1.198190694041152, ""token_ids"": [266, 235274]}, {""token"": ""3"", ""token_stripped"": ""3"", ""logit"": 19.33193778993957, ""logprob"": -4.075681691334019, ""token_ids"": [268, 235304]}, {""token"": ""4"", ""token_stripped"": ""4"", ""logit"": 17.15580368057283, ""logprob"": -6.251815800700758, ""token_ids"": [269, 235310]}, {""token"": ""0"", ""token_stripped"": ""0"", ""logit"": 17.130924224955887, ""logprob"": -6.276695256317701, ""token_ids"": [265, 235276]}, {""token"": ""5"", ""token_stripped"": ""5"", ""logit"": 14.353387835437747, ""logprob"": -9.054231645835841, ""token_ids"": [270, 235308]}]",2026-03-28T10:03:16.422807
26,30,agreement,Purity/Sanctity,gemma-2-9b-it-local,1.0,all_digit_variants,mfq_persona_single_digit_only_local_logits,2,-0.12277358159560947,16.063968659167486,16.627723694322075,22.55654525756952,20.44935417176453,16.829521179540826,15.326798440759712,-6.615350179997645,-6.051595144843056,-0.12277358159560947,-2.2299646674006013,-5.849797659624304,-7.352520398405419,"[265, 235276]","[266, 235274]","[267, 235284]","[268, 235304]","[269, 235310]","[270, 235308]",,"[{""token"": ""2"", ""token_stripped"": ""2"", ""logit"": 22.55654525756952, ""logprob"": -0.12277358159560947, ""token_ids"": [267, 235284]}, {""token"": ""3"", ""token_stripped"": ""3"", ""logit"": 20.44935417176453, ""logprob"": -2.2299646674006013, ""token_ids"": [268, 235304]}, {""token"": ""4"", ""token_stripped"": ""4"", ""logit"": 16.829521179540826, ""logprob"": -5.849797659624304, ""token_ids"": [269, 235310]}, {""token"": ""1"", ""token_stripped"": ""1"", ""logit"": 16.627723694322075, ""logprob"": -6.051595144843056, ""token_ids"": [266, 235274]}, {""token"": ""0"", ""token_stripped"": ""0"", ""logit"": 16.063968659167486, ""logprob"": -6.615350179997645, ""token_ids"": [265, 235276]}, {""token"": ""5"", ""token_stripped"": ""5"", ""logit"": 15.326798440759712, ""logprob"": -7.352520398405419, ""token_ids"": [270, 235308]}]",2026-03-28T10:03:17.169093
27,1,relevance,Harm/Care,gemma-2-9b-it-local,1.0,all_digit_variants,mfq_persona_single_digit_only_local_logits,5,-0.40970666321171834,10.65508938978017,11.135869032656514,12.478137971988712,15.298782348713413,21.444244384765792,22.128326416015767,-11.882943689447316,-11.402164046570972,-10.059895107238773,-7.2392507305140725,-1.0937886944616935,-0.40970666321171834,"[265, 235276]","[266, 235274]","[267, 235284]","[268, 235304]","[269, 235310]","[270, 235308]",,"[{""token"": ""5"", ""token_stripped"": ""5"", ""logit"": 22.128326416015767, ""logprob"": -0.40970666321171834, ""token_ids"": [270, 235308]}, {""token"": ""4"", ""token_stripped"": ""4"", ""logit"": 21.444244384765792, ""logprob"": -1.0937886944616935, ""token_ids"": [269, 235310]}, {""token"": ""3"", ""token_stripped"": ""3"", ""logit"": 15.298782348713413, ""logprob"": -7.2392507305140725, ""token_ids"": [268, 235304]}, {""token"": ""2"", ""token_stripped"": ""2"", ""logit"": 12.478137971988712, ""logprob"": -10.059895107238773, ""token_ids"": [267, 235284]}, {""token"": ""1"", ""token_stripped"": ""1"", ""logit"": 11.135869032656514, ""logprob"": -11.402164046570972, ""token_ids"": [266, 235274]}, {""token"": ""0"", ""token_stripped"": ""0"", ""logit"": 10.65508938978017, ""logprob"": -11.882943689447316, ""token_ids"": [265, 235276]}]",2026-03-28T10:03:17.987524
27,2,relevance,Fairness/Reciprocity,gemma-2-9b-it-local,1.0,all_digit_variants,mfq_persona_single_digit_only_local_logits,5,-0.32715407790541917,10.72750664443392,11.022047047353425,12.501492501451482,15.15581703191625,21.34878540039074,22.302019119262763,-11.901666552734262,-11.607126149814757,-10.1276806957167,-7.473356165251932,-1.2803877967774433,-0.32715407790541917,"[265, 235276]","[266, 235274]","[267, 235284]","[268, 235304]","[269, 235310]","[270, 235308]",,"[{""token"": ""5"", ""token_stripped"": ""5"", ""logit"": 22.302019119262763, ""logprob"": -0.32715407790541917, ""token_ids"": [270, 235308]}, {""token"": ""4"", ""token_stripped"": ""4"", ""logit"": 21.34878540039074, ""logprob"": -1.2803877967774433, ""token_ids"": [269, 235310]}, {""token"": ""3"", ""token_stripped"": ""3"", ""logit"": 15.15581703191625, ""logprob"": -7.473356165251932, ""token_ids"": [268, 235304]}, {""token"": ""2"", ""token_stripped"": ""2"", ""logit"": 12.501492501451482, ""logprob"": -10.1276806957167, ""token_ids"": [267, 235284]}, {""token"": ""1"", ""token_stripped"": ""1"", ""logit"": 11.022047047353425, ""logprob"": -11.607126149814757, ""token_ids"": [266, 235274]}, {""token"": ""0"", ""token_stripped"": ""0"", ""logit"": 10.72750664443392, ""logprob"": -11.901666552734262, ""token_ids"": [265, 235276]}]",2026-03-28T10:03:18.752564
27,3,relevance,In-group/Loyalty,gemma-2-9b-it-local,1.0,all_digit_variants,mfq_persona_single_digit_only_local_logits,0,-0.3170786315870089,21.774240493774666,20.754476547242007,17.28645706179049,13.570996285901279,11.259863863567496,10.098998106516385,-0.3170786315870089,-1.3368425781196684,-4.804862063571186,-8.520322839460396,-10.83145526179418,-11.99232101884529,"[265, 235276]","[266, 235274]","[267, 235284]","[268, 235304]","[269, 235310]","[270, 235308]",,"[{""token"": ""0"", ""token_stripped"": ""0"", ""logit"": 21.774240493774666, ""logprob"": -0.3170786315870089, ""token_ids"": [265, 235276]}, {""token"": ""1"", ""token_stripped"": ""1"", ""logit"": 20.754476547242007, ""logprob"": -1.3368425781196684, ""token_ids"": [266, 235274]}, {""token"": ""2"", ""token_stripped"": ""2"", ""logit"": 17.28645706179049, ""logprob"": -4.804862063571186, ""token_ids"": [267, 235284]}, {""token"": ""3"", ""token_stripped"": ""3"", ""logit"": 13.570996285901279, ""logprob"": -8.520322839460396, ""token_ids"": [268, 235304]}, {""token"": ""4"", ""token_stripped"": ""4"", ""logit"": 11.259863863567496, ""logprob"": -10.83145526179418, ""token_ids"": [269, 235310]}, {""token"": ""5"", ""token_stripped"": ""5"", ""logit"": 10.098998106516385, ""logprob"": -11.99232101884529, ""token_ids"": [270, 235308]}]",2026-03-28T10:03:19.568620
27,4,relevance,Authority/Respect,gemma-2-9b-it-local,1.0,all_digit_variants,mfq_persona_single_digit_only_local_logits,2,-0.44490014193461747,18.351924896261412,21.837100982666897,22.466091156006264,17.830600738595134,14.46280193459944,12.608709345702449,-4.55906640167947,-1.0738903152739852,-0.44490014193461747,-5.080390559345748,-8.448189363341442,-10.302281952238433,"[265, 235276]","[266, 235274]","[267, 235284]","[268, 235304]","[269, 235310]","[270, 235308]",,"[{""token"": ""2"", ""token_stripped"": ""2"", ""logit"": 22.466091156006264, ""logprob"": -0.44490014193461747, ""token_ids"": [267, 235284]}, {""token"": ""1"", ""token_stripped"": ""1"", ""logit"": 21.837100982666897, ""logprob"": -1.0738903152739852, ""token_ids"": [266, 235274]}, {""token"": ""0"", ""token_stripped"": ""0"", ""logit"": 18.351924896261412, ""logprob"": -4.55906640167947, ""token_ids"": [265, 235276]}, {""token"": ""3"", ""token_stripped"": ""3"", ""logit"": 17.830600738595134, ""logprob"": -5.080390559345748, ""token_ids"": [268, 235304]}, {""token"": ""4"", ""token_stripped"": ""4"", ""logit"": 14.46280193459944, ""logprob"": -8.448189363341442, ""token_ids"": [269, 235310]}, {""token"": ""5"", ""token_stripped"": ""5"", ""logit"": 12.608709345702449, ""logprob"": -10.302281952238433, ""token_ids"": [270, 235308]}]",2026-03-28T10:03:20.332499
27,5,relevance,Purity/Sanctity,gemma-2-9b-it-local,1.0,all_digit_variants,mfq_persona_single_digit_only_local_logits,2,-0.20287344588080458,18.6908950805906,21.236907958986887,22.829032897949688,17.432003021395477,14.32240104906409,12.544668215690756,-4.341011263239892,-1.7949983848436055,-0.20287344588080458,-5.599903322435015,-8.709505294766402,-10.487238128139737,"[265, 235276]","[266, 235274]","[267, 235284]","[268, 235304]","[269, 235310]","[270, 235308]",,"[{""token"": ""2"", ""token_stripped"": ""2"", ""logit"": 22.829032897949688, ""logprob"": -0.20287344588080458, ""token_ids"": [267, 235284]}, {""token"": ""1"", ""token_stripped"": ""1"", ""logit"": 21.236907958986887, ""logprob"": -1.7949983848436055, ""token_ids"": [266, 235274]}, {""token"": ""0"", ""token_stripped"": ""0"", ""logit"": 18.6908950805906, ""logprob"": -4.341011263239892, ""token_ids"": [265, 235276]}, {""token"": ""3"", ""token_stripped"": ""3"", ""logit"": 17.432003021395477, ""logprob"": -5.599903322435015, ""token_ids"": [268, 235304]}, {""token"": ""4"", ""token_stripped"": ""4"", ""logit"": 14.32240104906409, ""logprob"": -8.709505294766402, ""token_ids"": [269, 235310]}, {""token"": ""5"", ""token_stripped"": ""5"", ""logit"": 12.544668215690756, ""logprob"": -10.487238128139737, ""token_ids"": [270, 235308]}]",2026-03-28T10:03:21.100969
